% RxNodeID	FreqInGHz	BandwidthMHz	N0	RSSI	BestRSRP	BestRSRPNode	BestSINR	RoIDbm
17389	0.7	20	-100.88970004336021	-64.96879170926547	-65.11090799852703	71	14.780152604739527	-1000
21904	0.7	20	-100.88970004336021	-75.11857552644715	-76.05105009100623	81	6.206896932356955	-1000
36750	0.7	20	-100.88970004336021	-59.967731685686914	-60.002537657321994	15	20.94389088510519	-1000
22759	0.7	20	-100.88970004336021	-73.24016337380219	-73.89502905617226	44	7.884774306138169	-1000
38515	0.7	20	-100.88970004336021	-77.03729844944462	-78.37327117322697	94	4.434770541219095	-1000
6834	0.7	20	-100.88970004336021	-50.23459805311817	-50.23839129964665	12	30.585835661334343	-1000
17769	0.7	20	-100.88970004336021	-64.00823167867313	-64.07416463620496	111	18.153809355483716	-1000
25508	0.7	20	-100.88970004336021	-72.43160443433034	-72.95263185429499	13	8.946119413926397	-1000
37939	0.7	20	-100.88970004336021	-84.53967193084075	-91.53720215481857	66	-6.030385435171738	-1000
38013	0.7	20	-100.88970004336021	-56.925127908575995	-56.940653191158304	27	24.459683022203734	-1000
2584	0.7	20	-100.88970004336021	-61.66433119136301	-61.719180690183244	82	18.958662863855487	-1000
4978	0.7	20	-100.88970004336021	-51.03595654467125	-51.04041295237265	9	29.885765557724767	-1000
5569	0.7	20	-100.88970004336021	-75.78338340230995	-78.2425175763223	88	1.1825891881593975	-1000
24380	0.7	20	-100.88970004336021	-74.1461515127377	-74.95388525332864	10	6.895036282291926	-1000
20969	0.7	20	-100.88970004336021	-76.17050512390864	-77.24129419125715	1	5.534414365463022	-1000
31809	0.7	20	-100.88970004336021	-75.37305121654983	-75.92892299258743	68	8.647196878015862	-1000
32114	0.7	20	-100.88970004336021	-75.96739153628505	-76.62256574848675	69	7.882570535490203	-1000
38141	0.7	20	-100.88970004336021	-73.7079477316829	-74.33550442402182	107	8.08375734975209	-1000
24083	0.7	20	-100.88970004336021	-74.37092662716066	-75.03883608039705	9	7.792433367640797	-1000
27187	0.7	20	-100.88970004336021	-73.31863889299143	-73.88303749279609	95	8.576728805015563	-1000
16839	0.7	20	-100.88970004336021	-56.06422484953218	-56.071627069196616	70	27.680521789006413	-1000
19622	0.7	20	-100.88970004336021	-66.64318586328052	-68.5215182226762	76	2.667155865606901	-1000
22843	0.7	20	-100.88970004336021	-73.8905120878063	-74.59281024130458	6	7.556747771318143	-1000
27533	0.7	20	-100.88970004336021	-73.86416859129521	-74.59872481617133	96	7.345139081338431	-1000
522	0.7	20	-100.88970004336021	-65.30951993468445	-65.43979083595953	78	15.164070668683493	-1000
2722	0.7	20	-100.88970004336021	-57.80581484988619	-57.86315512885867	82	18.76454341354217	-1000
3926	0.7	20	-100.88970004336021	-64.79298879647415	-65.01409624895905	85	12.820786547107687	-1000
10926	0.7	20	-100.88970004336021	-51.24714055183464	-51.25044128005232	59	31.190094984902537	-1000
33049	0.7	20	-100.88970004336021	-75.42069757996407	-75.97442772422002	33	8.66505505794538	-1000
36046	0.7	20	-100.88970004336021	-76.2828539137517	-81.26469702504662	86	-3.3225348723332786	-1000
4134	0.7	20	-100.88970004336021	-49.12049023536571	-49.12332916014189	46	31.844884722792585	-1000
36779	0.7	20	-100.88970004336021	-73.31595815742104	-74.18824800276688	54	6.527792421565209	-1000
14068	0.7	20	-100.88970004336021	-53.49852130508489	-53.50445318983427	26	28.642949787761523	-1000
16845	0.7	20	-100.88970004336021	-58.79789796150972	-58.81595431811428	31	23.802510574052462	-1000
17999	0.7	20	-100.88970004336021	-47.40368561259666	-47.40513046268174	34	34.778892789407095	-1000
37886	0.7	20	-100.88970004336021	-66.79989902800662	-66.89808481648896	104	16.40817140687426	-1000
1280	0.7	20	-100.88970004336021	-63.147908087452045	-63.2257207246736	41	17.428377357612554	-1000
2575	0.7	20	-100.88970004336021	-53.197599180442495	-53.20531879703757	82	27.49802542233433	-1000
3624	0.7	20	-100.88970004336021	-52.56380711896369	-52.57075630274366	84	27.955030084808897	-1000
13933	0.7	20	-100.88970004336021	-55.305117971294834	-55.314979444030406	26	26.433493660160764	-1000
1779	0.7	20	-100.88970004336021	-66.41719167119402	-66.58248438346808	81	14.112397572690725	-1000
5031	0.7	20	-100.88970004336021	-65.97018482636253	-66.88317022787805	9	6.308717930023505	-1000
5685	0.7	20	-100.88970004336021	-59.94049661968486	-59.97578016225593	49	20.8844675668781	-1000
32138	0.7	20	-100.88970004336021	-73.04258567216641	-73.37554330012173	69	10.986411052250574	-1000
10066	0.7	20	-100.88970004336021	-50.906611567732995	-50.911275815555264	57	29.68769460603061	-1000
30585	0.7	20	-100.88970004336021	-73.03180742067886	-73.34573805430887	104	11.25159534882745	-1000
30609	0.7	20	-100.88970004336021	-75.0675780398481	-75.5264300765514	65	9.529670652501949	-1000
31631	0.7	20	-100.88970004336021	-74.86482643761192	-75.22706929780377	107	10.60546447573121	-1000
22149	0.7	20	-100.88970004336021	-73.499179390511	-74.15089083550261	4	7.907359792925561	-1000
32437	0.7	20	-100.88970004336021	-73.77250045877291	-73.9192362843487	109	14.638907029074971	-1000
33109	0.7	20	-100.88970004336021	-73.57036143179278	-73.9075398461053	111	10.929565574552612	-1000
36250	0.7	20	-100.88970004336021	-74.81289524707721	-76.15419962152612	49	4.414670486839938	-1000
35882	0.7	20	-100.88970004336021	-68.46017341345598	-68.7459213445703	45	11.674354852239404	-1000
38027	0.7	20	-100.88970004336021	-74.7774050982643	-75.94749186369602	67	5.097491677307346	-1000
2344	0.7	20	-100.88970004336021	-50.09319023432517	-50.09695849636104	43	30.614547896105748	-1000
4112	0.7	20	-100.88970004336021	-53.14351470256874	-53.15071831411411	85	27.798737954816943	-1000
5849	0.7	20	-100.88970004336021	-66.08761543313693	-66.23487766774414	49	14.623090075125589	-1000
19139	0.7	20	-100.88970004336021	-64.58608065763846	-64.72080030499784	75	15.01599979011273	-1000
11576	0.7	20	-100.88970004336021	-62.01632965175392	-62.16801894997351	99	14.492228288174175	-1000
16783	0.7	20	-100.88970004336021	-51.61437360995113	-51.61636419147018	70	33.38704810745898	-1000
29601	0.7	20	-100.88970004336021	-75.85526233548036	-76.480133356158	24	8.103758257454544	-1000
2251	0.7	20	-100.88970004336021	-51.73610744228286	-51.74161150979808	82	28.968253263600673	-1000
8865	0.7	20	-100.88970004336021	-49.41239965298203	-49.41550419899039	16	31.456309744209946	-1000
10352	0.7	20	-100.88970004336021	-58.01686743208354	-58.03239799805884	97	24.458202687255366	-1000
10617	0.7	20	-100.88970004336021	-47.00010013709764	-47.00132076623021	20	35.51139547429193	-1000
18143	0.7	20	-100.88970004336021	-52.2757737009352	-52.2798920968247	34	30.228502834699903	-1000
30742	0.7	20	-100.88970004336021	-75.13998337298997	-75.9183276978415	27	7.071142574324881	-1000
31550	0.7	20	-100.88970004336021	-74.2231626979809	-74.89498666532755	29	7.7650467854243885	-1000
38574	0.7	20	-100.88970004336021	-80.28367353576571	-81.62421930903685	111	4.417526208315394	-1000
18308	0.7	20	-100.88970004336021	-56.464221399176	-56.47380292275842	112	26.55870574202706	-1000
18532	0.7	20	-100.88970004336021	-50.42758023867856	-50.430155340363484	35	32.2686116683618	-1000
25291	0.7	20	-100.88970004336021	-73.30039280684466	-73.94731986531572	90	7.941811889076604	-1000
27370	0.7	20	-100.88970004336021	-74.6798542537876	-75.36940427794872	18	7.642849481143259	-1000
120	0.7	20	-100.88970004336021	-58.880726886920115	-58.90985695700885	78	21.719854641099637	-1000
5562	0.7	20	-100.88970004336021	-52.58419614555308	-52.59055738423817	49	28.339245191536577	-1000
7836	0.7	20	-100.88970004336021	-51.13235102434207	-51.137326839371916	53	29.40671269206358	-1000
9423	0.7	20	-100.88970004336021	-51.60017656324557	-51.60523749965335	17	29.333003596078576	-1000
35633	0.7	20	-100.88970004336021	-77.23429702297815	-81.65731184220282	81	-2.476942196552187	-1000
19852	0.7	20	-100.88970004336021	-59.16351174665007	-59.17763448593345	76	24.871590412027132	-1000
22129	0.7	20	-100.88970004336021	-74.67196122360394	-75.4907213308278	4	6.830466639469549	-1000
24602	0.7	20	-100.88970004336021	-72.71839089103537	-73.20659151316853	49	9.245473100070072	-1000
38938	0.7	20	-100.88970004336021	-80.9730412934448	-81.93680467478828	37	6.047349479393148	-1000
4045	0.7	20	-100.88970004336021	-55.31075808158362	-55.32260346702975	85	25.636427102788147	-1000
5058	0.7	20	-100.88970004336021	-48.80452433946567	-48.80720003263796	9	32.10214209340909	-1000
7065	0.7	20	-100.88970004336021	-53.639744763734825	-53.647834625840375	91	27.294386364273535	-1000
13677	0.7	20	-100.88970004336021	-67.63522048509105	-67.7060437166588	103	17.84062598256257	-1000
29995	0.7	20	-100.88970004336021	-72.94869807036262	-73.24017242117061	25	11.585287442174902	-1000
34955	0.7	20	-100.88970004336021	-75.3952413485087	-75.83467236673528	38	9.727368050792279	-1000
36978	0.7	20	-100.88970004336021	-76.52979611116459	-79.46859314182674	95	0.14420282195787593	-1000
530	0.7	20	-100.88970004336021	-65.05711778427107	-65.24359035576008	78	13.578123627386518	-1000
9422	0.7	20	-100.88970004336021	-53.33589505486649	-53.34351263891494	95	27.555861217260656	-1000
22097	0.7	20	-100.88970004336021	-72.07419374592935	-72.57888660555545	4	9.092781592971733	-1000
24511	0.7	20	-100.88970004336021	-70.49518586439862	-70.85128012637983	88	10.682929731621499	-1000
11002	0.7	20	-100.88970004336021	-50.77405092558904	-50.776757434952636	59	32.052394448628796	-1000
25096	0.7	20	-100.88970004336021	-71.99053171461517	-72.50590634720267	12	8.996377413884204	-1000
28634	0.7	20	-100.88970004336021	-71.92514516635589	-72.3634956030404	99	9.738610098007015	-1000
16239	0.7	20	-100.88970004336021	-73.25357837985385	-78.54288868577586	108	-3.7659730837054894	-1000
23147	0.7	20	-100.88970004336021	-72.70826720792672	-73.29708609949799	45	8.380290472937801	-1000
27955	0.7	20	-100.88970004336021	-72.8384701700493	-73.16231618667449	97	11.111528362593319	-1000
32426	0.7	20	-100.88970004336021	-74.69251945388444	-74.8683923958553	109	13.83761960355379	-1000
20271	0.7	20	-100.88970004336021	-50.66688883357948	-50.669835360605646	116	31.68326547730726	-1000
30248	0.7	20	-100.88970004336021	-77.1423567225745	-77.42734251908313	64	11.686338883071599	-1000
31070	0.7	20	-100.88970004336021	-75.7150747056763	-76.14588240664244	66	9.817824208136912	-1000
7431	0.7	20	-100.88970004336021	-53.284592957918534	-53.29217284145134	13	27.57742729383949	-1000
14457	0.7	20	-100.88970004336021	-51.701996470168005	-51.70537575001139	66	31.087911784904804	-1000
21611	0.7	20	-100.88970004336021	-75.03817959426641	-75.98451801897016	41	6.1356204924341	-1000
31068	0.7	20	-100.88970004336021	-76.9081653215499	-77.40852664607667	66	9.13242338752913	-1000
26723	0.7	20	-100.88970004336021	-75.37395981134785	-76.18021712150033	94	6.903742939239848	-1000
32834	0.7	20	-100.88970004336021	-76.69981836687003	-77.17555916577959	110	9.36409752815969	-1000
33316	0.7	20	-100.88970004336021	-73.7254872183822	-74.32500238466012	72	8.296636037553881	-1000
9672	0.7	20	-100.88970004336021	-55.51610638626311	-55.535355135898854	96	23.52418994573364	-1000
13788	0.7	20	-100.88970004336021	-65.63262989403745	-66.6388171299873	65	5.8382526047677885	-1000
15032	0.7	20	-100.88970004336021	-62.95294530115662	-63.11016015243626	28	14.334062865072354	-1000
25898	0.7	20	-100.88970004336021	-73.29149051429481	-73.90678854922433	14	8.175707173947245	-1000
34307	0.7	20	-100.88970004336021	-73.65669196234157	-74.04068112955936	114	10.341244267213781	-1000
35689	0.7	20	-100.88970004336021	-75.90075342576357	-77.78115606540723	4	2.6612621827588754	-1000
9487	0.7	20	-100.88970004336021	-50.592547774659366	-50.5966959919812	17	30.197153832665904	-1000
17763	0.7	20	-100.88970004336021	-54.20764941963782	-54.214337251888004	111	28.1216450554719	-1000
20698	0.7	20	-100.88970004336021	-75.86561992909671	-76.92497402843134	0	5.586993079240429	-1000
31119	0.7	20	-100.88970004336021	-72.2342224743531	-72.66187952595651	28	9.851303683157752	-1000
34119	0.7	20	-100.88970004336021	-76.21916827410062	-76.80517953650754	36	8.402483650809941	-1000
35276	0.7	20	-100.88970004336021	-74.49174551355259	-75.98361011605411	0	3.8732844599573752	-1000
38809	0.7	20	-100.88970004336021	-76.49827553345295	-78.038691158197	74	3.708514307792882	-1000
7898	0.7	20	-100.88970004336021	-56.449757590858184	-56.46545734697904	92	24.411061808618086	-1000
13362	0.7	20	-100.88970004336021	-63.89484651944514	-66.81851984383549	64	0.1750163921888941	-1000
29316	0.7	20	-100.88970004336021	-72.99290828863613	-73.31811759074209	23	11.092594232230695	-1000
31641	0.7	20	-100.88970004336021	-75.6579216715282	-76.1562623768362	107	9.151026763377445	-1000
1942	0.7	20	-100.88970004336021	-46.57137648507373	-46.57306504464741	42	34.101834931014	-1000
10999	0.7	20	-100.88970004336021	-58.62845470674385	-58.647037301963536	59	23.677484833795233	-1000
28654	0.7	20	-100.88970004336021	-68.4443604006066	-68.64268446382643	99	13.304549612660068	-1000
16603	0.7	20	-100.88970004336021	-56.11605330863307	-56.12360734386382	109	27.592275488195277	-1000
16927	0.7	20	-100.88970004336021	-60.6108956285684	-60.69565626643629	32	17.053451703305356	-1000
32852	0.7	20	-100.88970004336021	-74.27498716187434	-74.89741608294722	71	8.122014723149078	-1000
11338	0.7	20	-100.88970004336021	-52.466292612758664	-52.47038878395998	21	30.25201386762553	-1000
12414	0.7	20	-100.88970004336021	-50.44799022679602	-50.4510106526524	101	31.575651018623603	-1000
28894	0.7	20	-100.88970004336021	-75.88121681760288	-76.34992619135873	22	9.4323445254865	-1000
37075	0.7	20	-100.88970004336021	-77.75863408881455	-80.6585428308385	85	0.22366175746235228	-1000
32263	0.7	20	-100.88970004336021	-74.17250159074807	-74.50818131524595	31	10.949671131698423	-1000
16455	0.7	20	-100.88970004336021	-57.213719794868126	-57.222559785323725	31	26.908904406923995	-1000
18771	0.7	20	-100.88970004336021	-57.33818678702353	-57.356085314689	35	23.840717702179646	-1000
24856	0.7	20	-100.88970004336021	-71.94720961084552	-72.39229802832966	89	9.668935514949425	-1000
30384	0.7	20	-100.88970004336021	-71.04382051497228	-71.3724111562419	26	11.045960049467709	-1000
15504	0.7	20	-100.88970004336021	-52.67291697475302	-52.67799367656792	29	29.319487960455348	-1000
22856	0.7	20	-100.88970004336021	-74.4831668162485	-75.2432668932153	6	7.183543709374902	-1000
25792	0.7	20	-100.88970004336021	-72.12249335910673	-72.56881338464582	52	9.656308375236335	-1000
28018	0.7	20	-100.88970004336021	-71.7543388914528	-72.12977189534114	58	10.443449923825753	-1000
1724	0.7	20	-100.88970004336021	-46.726389056734085	-46.7281476466744	81	33.92531794307453	-1000
19717	0.7	20	-100.88970004336021	-55.92181360499403	-55.92611702286056	37	30.037556040457268	-1000
29736	0.7	20	-100.88970004336021	-70.80794170512026	-71.11656055303399	102	11.328395474418329	-1000
761	0.7	20	-100.88970004336021	-52.358179257629246	-52.36504712469398	79	28.006189923811284	-1000
1355	0.7	20	-100.88970004336021	-55.30851214682633	-55.32119892568291	2	25.337984481969542	-1000
6001	0.7	20	-100.88970004336021	-48.78440647002196	-48.78699183825964	50	32.25132627459887	-1000
17331	0.7	20	-100.88970004336021	-62.62116074170478	-62.6962820472287	32	17.58259705008684	-1000
29256	0.7	20	-100.88970004336021	-73.05968032532165	-73.39409319549974	23	10.96673397033625	-1000
11077	0.7	20	-100.88970004336021	-58.47107166115925	-58.486817705136914	59	24.39825311163925	-1000
14942	0.7	20	-100.88970004336021	-55.01978996020292	-55.027363271104804	67	27.58119804747524	-1000
18516	0.7	20	-100.88970004336021	-63.65805519031534	-64.18304907976201	113	8.911159691124709	-1000
26002	0.7	20	-100.88970004336021	-73.44298751809957	-74.00662334252034	92	8.582991833475702	-1000
24191	0.7	20	-100.88970004336021	-73.38959436675059	-74.02022292514899	87	8.060977660270211	-1000
33395	0.7	20	-100.88970004336021	-76.29073612879891	-76.7102029263903	34	9.93944583527292	-1000
8562	0.7	20	-100.88970004336021	-70.72170667953336	-75.92862255306332	94	-3.648488915516893	-1000
12214	0.7	20	-100.88970004336021	-62.53203128868342	-62.71665474628394	62	13.622335565104564	-1000
20961	0.7	20	-100.88970004336021	-74.84405920844017	-75.75835770412249	39	6.301796660650453	-1000
23808	0.7	20	-100.88970004336021	-72.35706919111541	-72.86828943577761	86	9.033645459541532	-1000
37023	0.7	20	-100.88970004336021	-71.98981648739705	-72.5444603326656	18	8.657428177960298	-1000
33364	0.7	20	-100.88970004336021	-74.87693615140729	-75.26850406911254	34	10.252517217717994	-1000
1923	0.7	20	-100.88970004336021	-63.57100880093108	-63.656227796645126	42	17.02979982196949	-1000
10391	0.7	20	-100.88970004336021	-65.82957456566065	-67.8762539481901	97	2.2038906825985976	-1000
11832	0.7	20	-100.88970004336021	-64.00713479593347	-64.0731585678196	100	18.14778608906191	-1000
28036	0.7	20	-100.88970004336021	-73.41417270797736	-73.97821047916555	58	8.5796905233222	-1000
4632	0.7	20	-100.88970004336021	-75.53473942314817	-79.19936581471596	47	-1.2228550643000489	-1000
6692	0.7	20	-100.88970004336021	-60.4321908743725	-60.47150455563294	90	20.412734321502363	-1000
39095	0.7	20	-100.88970004336021	-72.79666003213539	-73.4566761215682	116	7.848111250562496	-1000
19297	0.7	20	-100.88970004336021	-47.02862213160462	-47.02985245953675	114	35.47701909547855	-1000
384	0.7	20	-100.88970004336021	-59.46501543480422	-59.55889352563314	0	16.605177025182442	-1000
1791	0.7	20	-100.88970004336021	-52.505696745191976	-52.51231251445276	81	28.16873130992977	-1000
16941	0.7	20	-100.88970004336021	-52.191705025475216	-52.19547713206538	110	30.61011736021341	-1000
17901	0.7	20	-100.88970004336021	-69.16649905106793	-71.95462407198032	33	0.45633153080738964	-1000
3780	0.7	20	-100.88970004336021	-51.79174805962706	-51.797340956502104	45	28.898678248080138	-1000
26641	0.7	20	-100.88970004336021	-75.34609147024679	-76.22236243159324	16	6.50595909021132	-1000
35099	0.7	20	-100.88970004336021	-73.62710537617679	-73.93289905547529	77	11.369764124081001	-1000
30346	0.7	20	-100.88970004336021	-71.58142599435044	-71.93350607522495	26	10.73419929567423	-1000
2309	0.7	20	-100.88970004336021	-59.23705159139552	-59.2694754085464	4	21.25297970207903	-1000
7691	0.7	20	-100.88970004336021	-68.87959135079927	-72.13040157074843	92	-0.4683971977962784	-1000
12693	0.7	20	-100.88970004336021	-51.678917529775994	-51.68293330191885	101	30.338144444961443	-1000
26071	0.7	20	-100.88970004336021	-74.65488969217945	-75.33736688588435	92	7.691255308556805	-1000
27107	0.7	20	-100.88970004336021	-74.76669534361588	-75.48903588022854	95	7.424248151508735	-1000
7524	0.7	20	-100.88970004336021	-56.044165032642574	-56.06239810257708	92	23.760125411048094	-1000
12911	0.7	20	-100.88970004336021	-64.1174776023506	-65.37531765715639	63	4.737500055279526	-1000
20209	0.7	20	-100.88970004336021	-65.12678654246704	-67.80650300555536	77	0.6884195891476423	-1000
26134	0.7	20	-100.88970004336021	-75.02471296517149	-75.93014791634087	53	6.348690568912303	-1000
32875	0.7	20	-100.88970004336021	-73.3506806646159	-73.8543030246133	71	9.102548762128833	-1000
37786	0.7	20	-100.88970004336021	-72.39913800127867	-72.89413473976151	25	9.181970859797389	-1000
6526	0.7	20	-100.88970004336021	-66.03195256961874	-68.32071797897426	90	1.5873051978977486	-1000
9037	0.7	20	-100.88970004336021	-53.05229979102659	-53.06064384687518	94	27.159898394546758	-1000
16119	0.7	20	-100.88970004336021	-53.07538048685324	-53.079823065206085	69	29.899270673394028	-1000
30086	0.7	20	-100.88970004336021	-74.11693704395803	-74.47336192383264	25	10.678731799893825	-1000
32266	0.7	20	-100.88970004336021	-72.09477068925314	-72.31303998753545	31	12.878324873817888	-1000
38332	0.7	20	-100.88970004336021	-76.48783595343413	-78.46144560529234	70	2.401119453331816	-1000
2387	0.7	20	-100.88970004336021	-76.03092047382492	-82.59513556902121	82	-5.481895576916671	-1000
11943	0.7	20	-100.88970004336021	-56.3386531826033	-56.35995172942923	22	23.083689756811893	-1000
24709	0.7	20	-100.88970004336021	-75.51696293295946	-76.32477739959415	49	6.894560650445172	-1000
28020	0.7	20	-100.88970004336021	-72.67799018335454	-73.09161037808852	58	10.003374416842988	-1000
1377	0.7	20	-100.88970004336021	-64.92339726886003	-65.11405003047093	2	13.47973700248869	-1000
29981	0.7	20	-100.88970004336021	-74.81093242684142	-75.18223122252178	25	10.493635719842871	-1000
34275	0.7	20	-100.88970004336021	-73.60895644124996	-73.98640252970081	114	10.419204034921037	-1000
38044	0.7	20	-100.88970004336021	-77.49084843971397	-80.59245890257405	28	-0.1807406734529735	-1000
4568	0.7	20	-100.88970004336021	-58.32546072609448	-58.35121436810884	47	22.256573383328387	-1000
12336	0.7	20	-100.88970004336021	-50.845616399485394	-50.8483861558598	23	31.952042455785374	-1000
28434	0.7	20	-100.88970004336021	-74.04124404253237	-74.4620758707313	59	9.924642433518343	-1000
29727	0.7	20	-100.88970004336021	-71.39411422330961	-71.74065626662349	102	10.805860665195098	-1000
14299	0.7	20	-100.88970004336021	-55.2733111185629	-55.2825786659004	105	26.703560385014015	-1000
14630	0.7	20	-100.88970004336021	-57.60434478990632	-57.618120361547945	66	24.979857209420906	-1000
19664	0.7	20	-100.88970004336021	-54.28799137678399	-54.291650586992255	76	30.742139791081918	-1000
39073	0.7	20	-100.88970004336021	-72.42301568221433	-72.67163081102083	77	12.297667028809926	-1000
31825	0.7	20	-100.88970004336021	-76.21301944457815	-76.89016142427867	68	7.728076524090071	-1000
38020	0.7	20	-100.88970004336021	-74.32546641502987	-74.64030449236972	106	11.238600603680581	-1000
9095	0.7	20	-100.88970004336021	-52.01492800525155	-52.02057706843034	56	28.85525395637613	-1000
19585	0.7	20	-100.88970004336021	-52.27121593347086	-52.273871859161716	76	32.13435588345317	-1000
27207	0.7	20	-100.88970004336021	-76.71729476117793	-78.07538212171337	95	4.35184137832816	-1000
27320	0.7	20	-100.88970004336021	-73.488722953854	-74.1297285982553	56	7.984780364177809	-1000
2080	0.7	20	-100.88970004336021	-69.87272050168959	-70.41945527048806	3	8.723841317092194	-1000
3118	0.7	20	-100.88970004336021	-49.36621617299409	-49.36953582926998	44	31.16525199635999	-1000
6378	0.7	20	-100.88970004336021	-59.88361123893628	-60.04409675108155	11	14.242994932748005	-1000
22624	0.7	20	-100.88970004336021	-75.44864758683153	-76.39728838745164	83	6.123874227183961	-1000
3676	0.7	20	-100.88970004336021	-54.41797018004169	-54.428202239287856	6	26.27309561741474	-1000
8946	0.7	20	-100.88970004336021	-55.5155305712817	-55.52899867055676	16	25.07804423342273	-1000
23321	0.7	20	-100.88970004336021	-72.6234914294333	-73.07390995323502	7	9.614525174877585	-1000
32344	0.7	20	-100.88970004336021	-74.05042437771561	-74.20558145859715	109	14.392317607160393	-1000
11989	0.7	20	-100.88970004336021	-56.480166602343964	-56.50066905093361	100	23.249530540160293	-1000
21121	0.7	20	-100.88970004336021	-75.65253032203843	-76.66990562462274	79	5.784417690530788	-1000
27491	0.7	20	-100.88970004336021	-74.82220233260442	-75.73824231112762	96	6.292631133771181	-1000
28074	0.7	20	-100.88970004336021	-73.32972612872945	-73.79525403312418	58	9.46354297851697	-1000
6341	0.7	20	-100.88970004336021	-50.41602017454076	-50.41976774299673	11	30.638473446545028	-1000
27011	0.7	20	-100.88970004336021	-72.10395065215054	-72.54941487595724	17	9.66507902301683	-1000
32954	0.7	20	-100.88970004336021	-74.64141166481427	-75.32846182033958	71	7.659905775658714	-1000
19663	0.7	20	-100.88970004336021	-53.906966290473434	-53.91090060696104	115	30.427182877529923	-1000
21326	0.7	20	-100.88970004336021	-74.88717566536954	-75.76621608008082	40	6.490823528479865	-1000
22841	0.7	20	-100.88970004336021	-75.18588522507054	-76.21848633804896	44	5.7119916249403815	-1000
26348	0.7	20	-100.88970004336021	-75.06626841598724	-75.7059743886496	93	7.994260645437862	-1000
35988	0.7	20	-100.88970004336021	-61.088191418745424	-61.13176904528166	7	19.963400354233954	-1000
11719	0.7	20	-100.88970004336021	-75.30238976490914	-77.38705761936697	61	2.103525811427019	-1000
26874	0.7	20	-100.88970004336021	-73.58351920960837	-74.23998367713196	55	7.873364889185936	-1000
28789	0.7	20	-100.88970004336021	-76.16264584249593	-76.89843488651071	60	7.337222555119141	-1000
34927	0.7	20	-100.88970004336021	-75.81185684804717	-76.17537170879623	38	10.589596264076832	-1000
31446	0.7	20	-100.88970004336021	-74.26666753284877	-74.58563172706069	67	11.179965638887936	-1000
1846	0.7	20	-100.88970004336021	-65.47968951517943	-67.38410119467645	81	2.593288754299209	-1000
11108	0.7	20	-100.88970004336021	-56.94886233109797	-56.97199120512223	20	22.724728637051307	-1000
13224	0.7	20	-100.88970004336021	-63.809118715738926	-64.9671431534907	24	5.148795372796101	-1000
31400	0.7	20	-100.88970004336021	-74.58166356303076	-74.91152413427369	67	11.028564894873611	-1000
17323	0.7	20	-100.88970004336021	-63.897860715710195	-63.95949340182817	110	18.448879367327685	-1000
22317	0.7	20	-100.88970004336021	-73.07789022671577	-73.67426903877579	82	8.321019874144994	-1000
16665	0.7	20	-100.88970004336021	-50.106419441998895	-50.10792313272435	70	34.60550603526592	-1000
21032	0.7	20	-100.88970004336021	-76.93868838205422	-78.19153438798662	1	4.757394483528685	-1000
8573	0.7	20	-100.88970004336021	-49.08289864972168	-49.08576113693493	94	31.808976237219532	-1000
10434	0.7	20	-100.88970004336021	-64.16240079767101	-64.34996899090325	97	13.552129532995878	-1000
13522	0.7	20	-100.88970004336021	-49.9722716625422	-49.97366322559423	103	34.94211842192626	-1000
15553	0.7	20	-100.88970004336021	-57.71502767262816	-57.7400784858369	68	22.377093399089425	-1000
37633	0.7	20	-100.88970004336021	-77.83806458867907	-80.69307689261089	49	0.31633437726597435	-1000
12311	0.7	20	-100.88970004336021	-50.713656687567656	-50.71635031403884	62	32.073122516542156	-1000
20161	0.7	20	-100.88970004336021	-71.26484567755833	-76.35414123416399	116	-3.479094340584723	-1000
35734	0.7	20	-100.88970004336021	-74.49720195812448	-75.62237481254765	44	5.290924742798225	-1000
37308	0.7	20	-100.88970004336021	-69.8946514241021	-70.44848155912098	98	8.664219836493729	-1000
19100	0.7	20	-100.88970004336021	-64.72555404185515	-65.06273609825686	36	10.929516819152894	-1000
28410	0.7	20	-100.88970004336021	-74.63476059935624	-75.11944474946313	59	9.27865925823474	-1000
36814	0.7	20	-100.88970004336021	-78.3245624229528	-81.23181960554996	30	0.20858993044851104	-1000
24280	0.7	20	-100.88970004336021	-75.62048973448165	-76.45282259573588	48	6.7520617180314275	-1000
29850	0.7	20	-100.88970004336021	-76.9763995836714	-77.43225639284776	63	9.55963672158859	-1000
30723	0.7	20	-100.88970004336021	-73.994384390034	-74.61906828273627	27	8.105154825551196	-1000
2209	0.7	20	-100.88970004336021	-56.934299965753524	-56.95258540349465	81	23.74764357110152	-1000
9564	0.7	20	-100.88970004336021	-66.36363242842029	-66.96059261809188	17	8.316490890291703	-1000
11905	0.7	20	-100.88970004336021	-65.91472406397581	-66.01711315420849	100	16.22401114693028	-1000
20756	0.7	20	-100.88970004336021	-75.22369428024503	-76.16810137950046	78	6.1454934744894985	-1000
3837	0.7	20	-100.88970004336021	-66.26789390364888	-66.41980938999026	46	14.485643473143043	-1000
4655	0.7	20	-100.88970004336021	-66.93675818621375	-67.11780522470417	86	13.709090870857835	-1000
17502	0.7	20	-100.88970004336021	-63.59374348125685	-63.68278934006734	33	16.83710684204405	-1000
38581	0.7	20	-100.88970004336021	-78.27158537603265	-80.69482054275562	32	1.2660781036873203	-1000
32055	0.7	20	-100.88970004336021	-75.26438311720165	-75.64307046457998	108	10.404315744403917	-1000
